Genre,Podcast Name,Description,Publisher,Total Episodes,Spotify URL,Image URL
news & politics,Stormy Daniels - Audio Biography,"Stephanie Gregory Clifford, known professionally as Stormy Daniels, is an American adult film actress, director, and writer who gained international fame due to her alleged affair with former U.S. President Donald Trump and the subsequent legal battles and media attention that followed. Early Life and Career Beginnings Stormy Daniels was born on March 17, 1979, in Baton Rouge, Louisiana. She grew up in a middle-class family and attended Scotlandville Magnet High School. During her teenage years, Daniels developed an interest in acting and performing. In 1996, at the age of 17, Daniels began her career in the adult entertainment industry as a stripper. She worked at various clubs across the country, eventually transitioning into adult films in 2002. Her stage name, ""Stormy Daniels,"" was derived from the combination of the Mötley Crüe bassist Nikki Sixx's daughter's name, Storm, and the surname of Jack Daniels whiskey. Adult Film Career Throughout her career in the adult film industry, Stormy Daniels has appeared in over 150 films and has directed more than 70 movies. She has worked with numerous major adult film studios, such as Wicked Pictures and Digital Playground. In 2004, Daniels won the Best New Starlet Award from Adult Video News (AVN), one of the most prestigious accolades in the industry. In addition to her work as a performer, Daniels has also been recognized for her work as a director. She has directed films for Wicked Pictures and has received several award nominations for her directorial efforts. Daniels is known for her focus on female-driven storylines and her ability to create engaging content within the adult film genre. Mainstream Media Appearances Outside of her work in the adult film industry, Stormy Daniels has made several appearances in mainstream media. In 2005, she appeared in the comedy film ""The 40-Year-Old Virgin,"" playing a small role as a porn star. She has also guest-starred on television shows such as ""Dirt"" and ""Marci X."" In 2007, Daniels considered running for the Senate in Louisiana against incumbent David Vitter. She announced the potential campaign as a Republican candidate, focusing on issues such as sex education, tax reform, and the need for more women in leadership positions. However, she ultimately decided not to run for office. Alleged Affair with Donald Trump In January 2018, The Wall Street Journal reported that Stormy Daniels had allegedly had an affair with then-businessman Donald Trump in 2006, shortly after his wife Melania had given birth to their son, Barron. The article also claimed that Trump's attorney, Michael Cohen, had paid Daniels $130,000 in hush money just before the 2016 presidential election to keep the affair quiet. Daniels initially denied the affair and the payment, but in February 2018, she publicly acknowledged the alleged relationship in an interview with Jimmy Kimmel. She claimed that she and Trump had engaged in a consensual affair and that she had signed a non-disclosure agreement (NDA) in exchange for the $130,000 payment. Legal Battles and Media Attention Following the public acknowledgment of the alleged affair, Stormy Daniels and her attorney, Michael Avenatti, engaged in a highly publicized legal battle with President Trump and his legal team. Daniels filed a lawsuit against Trump, claiming that the NDA she had signed was invalid because Trump had never signed it himself. The legal dispute garnered significant media attention, with Daniels and Avenatti making frequent appearances on news programs and talk shows. The case also led to the revelation that Michael Cohen had made the $130,000 payment to Daniels, which sparked further investigations into potential campaign finance violations. In March 2019, a federal judge dismissed Daniels' lawsuit against Trump, stating that the suit was irrelevant after Trump and Cohen had agreed not to enforce the NDA. However, the legal battle continued, with Daniels filing a defamation suit against Trump for his comments about her on Twitter. The defamation case was ultimately dismissed as well. Impact on Popular Culture The Stormy Daniels scandal had a significant impact on popular culture and public discourse. The story dominated news headlines for months and sparked discussions about power dynamics, gender roles, and the intersection of politics and the adult entertainment industry. Daniels became a household name and a symbol of resistance for many who opposed the Trump administration. She was featured in numerous interviews, appeared on magazine covers, and even embarked on a nationwide strip club tour called ""Make America Horny Again,"" a play on Trump's campaign slogan. The scandal also inspired various forms of artistic expression, including a satirical rap song by Yung Gravy titled ""Stoopy Daniels"" and a ""Saturday Night Live"" sketch featuring Alec Baldwin as Trump and Cecily Strong as Daniels. Recent Activities and Personal Life In 2018, Stormy Daniels released a memoir titled ""Full Disclosure,"" in which she detailed her alleged affair with Trump and her experiences in the adult film industry. The book became a New York Times bestseller and further solidified Daniels' place in the public eye. Daniels continues to work in the adult entertainment industry as a performer and director. She has also ventured into stand-up comedy, performing at clubs and venues across the United States. In her personal life, Daniels is a mother to a daughter born in 2011 and is an outspoken advocate for various political and social causes. In conclusion, Stormy Daniels' biography is one that encompasses a successful career in the adult film industry, mainstream media appearances, and a high-profile legal battle with a sitting U.S. President. Her story has sparked important conversations about power, gender, and the intersection of politics and entertainment, solidifying her place as a significant figure in contemporary American culture. Thanks for listening to Quiet Please. remember to like and share wherever you get your podcasts.",Quiet.Please,1,https://open.spotify.com/show/7aCtjfpNpxZkQm1SvATjNd
news & politics,Camille,"A-t-on vraiment besoin du genre sur les papiers d’identité ? Pourquoi traiter quelqu’un d’e****é, c’est homophobe ? Camille Regache propose de déconstruire tout ce qui est considéré comme naturel et inné en ce qui concerne l’identité de genre et la sexualité. Camille est un podcast de Binge Audio destiné aux lesbiennes, gay, bi, trans et surtout aux hétéros. Hébergé par Acast. Visitez acast.com/privacy pour plus d'informations.",Binge Audio,40,https://open.spotify.com/show/5OlddQF0QFWT4o0hIrgqiz
news & politics,Andrew Dickens Afternoons,"With decades of broadcasting experience behind him, Andrew Dickens has worked around the world across multiple radio genres. His bold, sharp and energetic show on Newstalk ZB is always informative and entertaining.",Newstalk ZB,642,https://open.spotify.com/show/5EArT0iZiQji7iDlxksyjX
news & politics,Beyoncé  and The Magic of Texas Hold 'Em,"Beyoncé's new song ""Texas Hold 'Em"" marks a significant foray into the country music genre for the globally renowned artist, known primarily for her roots in R&B, pop, and hip-hop. Released during the 2024 Super Bowl, the song, along with ""16 Carriages,"" showcases Beyoncé's versatile musical talent and her ability to bridge diverse musical styles while celebrating her cultural heritage. Details and Themes: ""Texas Hold 'Em"" stands out with its lively beat and country-inspired rhythms, blending traditional country elements with Beyoncé's unmistakable vocal style. The lyrics invoke imagery of classic country life, including references to Texas, playing cards, and communal dance, all while maintaining Beyoncé's characteristic empowerment and boldness. The song's narrative encourages listeners to embrace the moment, let down their guards, and join in a collective celebration, reminiscent of a country hoedown but with a modern twist. In contrast, ""16 Carriages"" presents a more melodic and introspective ballad. It explores themes of loss, longing, and reflection, set against a backdrop of a fading sunset and a journey away from dreams. This track complements ""Texas Hold 'Em"" by showcasing the emotional depth and storytelling characteristic of country music, while still infusing it with Beyoncé's unique sound and perspective. Cultural Impact and Discussion: The release of ""Texas Hold 'Em"" has reignited conversations about the representation of black artists in country music, a genre historically perceived as predominantly white. Beyoncé's entry into this space is not just a musical crossover but a cultural statement, challenging traditional boundaries and highlighting the African American influences within country music's roots. Critics and fans alike have noted the song's ability to bring attention to black musicians within country music, contributing to a broader appreciation and recognition of their work. Artists like Adia Victoria, Mickey Guyton, and Rissi Palmer, among others, have seen increased listenership and engagement following the song's release, signaling a shift towards more inclusivity in the genre. Moreover, Beyoncé's ""Texas Hold 'Em"" has sparked discussions on social media and among music industry professionals about what constitutes ""authentic"" country music and who gets to define it. The song's reception by country radio stations has been mixed, with some embracing the new track and others hesitant to include it in their playlists, reflecting ongoing debates about genre boundaries and artistic identity. Personal and Artistic Significance: Beyoncé's exploration of country music with ""Texas Hold 'Em"" and ""16 Carriages"" is also a nod to her Texan roots and personal history. Growing up in Houston, Texas, Beyoncé was exposed to a blend of musical influences, including country, Tejano, and soul, which have all shaped her eclectic musical style. By incorporating elements of country music into her repertoire, Beyoncé is not only paying homage to her heritage but also redefining her artistic expression. The release of these songs and the announcement of her new album ""Renaissance: Act II"" signify Beyoncé's ongoing evolution as an artist and her commitment to pushing musical boundaries. Her venture into country music exemplifies how she continues to explore new territories, both thematically and sonically, while remaining grounded in her identity and influences. In summary, Beyoncé's ""Texas Hold 'Em"" is more than just a song; it's a cultural moment that bridges genres, challenges stereotypes, and celebrates the rich tapestry of American music. As she continues to explore the intersections of race, culture, and musical genres, Beyoncé not only enriches her own artistic legacy but also paves the way for future generations of musicians to defy categorization and express their diverse identities. Thanks for listening to Quiet Please. Remember to like and share wherever you get your podcasts. And Hey! History buffs, buckle up! Talking Time Machine isn't your dusty textbook lecture. It's where cutting-edge AI throws wild interview parties with history's iconic figures. In the Talking Time Machine podcast: History Gets a High-Tech Twist, Imagine: Napoleon Bonaparte talking French Politics with Louis the 14th! This podcast is futuristically insightful. Our AI host grills historical legends with questions based on real historical context, leading to surprising, thought-provoking, and often mind-blowing answers. Whether you're a history geek, a tech junkie, or just love a good interview, Talking Time Machine has something for you. Talking Time Machine: search, subscribe and (Listen Now!)",2024 Quiet Please,8,https://open.spotify.com/show/0TRsT4WlA0379fmlhudhIB
news & politics,2024 Rock and Roll Hall of Fame,"Decoding the 2024 Rock Hall Ballot: Genre-Bending Visionaries & Enduring Legacies The 2024 Rock & Roll Hall of Fame nominations sparked fiery debates. This year's intriguing slate features trailblazers long overdue with first-timers reflecting cultural diversity. It's a snapshot of evolving influence paradigms for modern eras. Analyzing individual merits within a broader context, 20th-century pop history takes center stage, with contemporary relevance challenging nostalgic icons. Let's dive deeper. Crossing Genre Lines: Five groundbreaking women make history, half the ballot. Mariah Carey and Cher redefine ""diva"" with crossover dominance, reinventing vocal traditions for pop eras. While not bluesy rock-like founding inductees, their impact is undeniable. Jane's Addiction, alternative royalty, pay homage to indie punk predecessors. Perry Farrell's pioneering Lollapalooza visioned modern festival culture, uniting contrasting styles with rebellious DNA. Two seminal hip-hop duos seek third-time's-the-charm. Eric B & Rakim laid the foundation for complex lyricism, now commonplace. A Tribe Called Quest pioneered jazz fusions, pushing beyond MC parties towards high art transcending clubs. Both deserve eventual bronze busts in Cleveland. Global Phenoms Export Identity: Manchester's Oasis court Anglophile voters, following The Smiths, Beatles, etc. Liam and Noel Gallagher brought working-class swagger, selling millions with Beatles-inspired stadium anthems. Their impact reaches the ""old Empire."" Jamaican-British chanteuse Sade defies trends. Her sophisti-pop soul emanates timeless cool. ""Promise"" birthed 80s makeout classics, influencing countless fans. Her enduring career and devoted fanbase make her unique. Diaspora Caribbean roots uplift with Kool & The Gang. Overcoming the 70s disco stigma, they created a universal ""stayin' alive"" legacy, packing dancefloors for decades. Let the ladies sway to their signature ""Shindig"" swagger. Alchemizing Blues into Gold: Peter Frampton won hearts with The Herd, then honed his tone with Humble Pie before capturing the zeitgeist with his 1976 mega-hit, the top Billboard seller before Thriller. Yet, his legacy hinges almost solely on the 11-minute ""Do You Feel Like We Do."" An inspiring reminder of underdogs' triumphs. Ozzy Osbourne follows in Black Sabbath's footsteps, gaining nominations but missing induction. He pioneered punk-infused metal theatrics, inspiring headbangers. He deserves this recognition. Lenny Kravitz bridges generations, channeling 60s protest poetry for 90s alternative legions. His relentless work ethic keeps him current. This nomination honors his longevity, mentoring younger artists like Khaled and Post Malone. Arena Dominating Showstoppers: Anglo-American pomp DJs Foreigner expertly aimed anthemic stadium pleasers, conquering late 70s airwaves. Powered by classically trained guitarist Mick Jones, their orchestral overtures inspired future masters from Extreme to Taylor Swift. Foreigner's enduring radio presence and relentless touring warrant a Hall pass. Similar respect goes to Kool & The Gang, returning with a nod to their funky roots. They deliver non-stop party anthems, making Earth inhabitants cheer and dance anywhere. Girls! Respect Overdue: Mary J. Blige's profound influence embedded confessional hip-hop into R&B vulnerability, pioneering a movement where divas wear flaws as badges of honor. She moves souls, baring her scars. Sinéad O'Connor followed her truth, confronting injustice and hypocrisy. Her voice deserves recognition for going beyond ""Nothing Compares 2 U."" Deserving Institutionals: Rounding out the ballot are repeat nominees. Dave Matthews Band continues to draw crowds and passionate followings. Jane's Addiction's second-wave nod seems fitting, given their Lollapalooza legacy. Blue Öyster Cult returns for their cowbell-clanging classics. Changing Criteria: This ballot reflects shifting priorities. Some hard rock fans might feel ignored, but the Hall must acknowledge evolving pop culture markers. Does hip-hop deserve a strong presence? Do streaming and touring receipts now define impact? If rock signifies attitude beyond blues roots, shouldn't the Hall recognize new styles and vulnerability driving cultural shifts? Healthy debates will continue. But this diverse class suggests an awareness of broadening horizons. The committee seems to acknowledge a wider spectrum of innovators, pioneering new genres, attitudes, and messages that reflect changing times beyond traditional rock radio structures. This will ultimately strengthen the Rock Hall's relevance and document the ongoing musical revolution. The 2024 ballot is a first draft of history, deserving appreciation for its individual and collective representation of key artistic pillars that have upheld pop music's vast architecture over the past half-century. These nominees carried culture forward through their original craft and inspiration, rippling outwards for generations to come. And Hey! History buffs, buckle up! Talking Time Machine isn't your dusty textbook lecture. It's where cutting-edge AI throws wild interview parties with history's iconic figures. In the Talking Time Machine podcast: History Gets a High-Tech Twist, Imagine: Napoleon Bonaparte talking French Politics with Louis the 14th! This podcast is futuristically insightful. Our AI host grills historical legends with questions based on real historical context, leading to surprising, thought-provoking, and often mind-blowing answers. Whether you're a history geek, a tech junkie, or just love a good interview, Talking Time Machine has something for you. Talking Time Machine: search, subscribe and (Listen Now!)",2024 Quiet Please,1,https://open.spotify.com/show/5jlY6akHFjas2bp5tc8ARk
news & politics,Warp World Podcast,"The Warp World Podcast gives you a weekly update regarding the latest trend of video games, streaming and technology. Team Warp World also features updates to their current projects in the streaming world. Hosted by GrandPOOBear, jaku and xWater!  GrandPOOBear is a full time Twich streamer, Youtuber and speedrunner, best known for his top level Mario gameplay. He has been featured on news sites such as Kotaku, IGN, Forbes Magazine, and Destructoid.   Jaku is world renowned for his security research in multiple areas. Jaku and his research has been featured by media including: Wired, Network World, The Washington Post, eWeek, PC World, CNET, Computerworld, CNN, Gizmodo, NPR & Forbes. Jaku is the original owner and creator of the Warp World franchise and leads the team towards the future of gaming.  xWater is an enthusiastic content creator, sharing his passion of gaming full time here on the Podcast, Youtube, Twitch, and just about everywhere else. Known mostly for disgusting shower habits, he's also a talented player across a number of genres. There is nothing he WONT do!  Together they talk about cool new technology, streaming news, as well as overall gaming news.",WarpWorldPodcast,194,https://open.spotify.com/show/6GDJ1Ny7vHlshhsZK4XBkn
news & politics,Secrets and Spies - A Spy & Geopolitics Podcast,"Secrets and Spies is an enthralling podcast that guides listeners on an immersive journey into the hidden realm of espionage, terrorism, geopolitics, and international intrigue. Hosted by filmmaker Chris Carr and writer Matt Fulton, each episode promises riveting conversations with best-selling authors, historians, journalists, and former intelligence professionals.  Secrets and Spies is more than a podcast—it's an intellectual adventure that invites you to join us in deciphering the most enigmatic professions, ideologies, and organizations that shape the global landscape. Tune in for thought-provoking discussions and expert insights with balanced yet critical perspectives that will expand your understanding of our uncertain world. Subscribe to Secrets and Spies today on all major podcast streaming platforms.  Our Hosts  Host Chris Carr, driven by a teenage encounter with former KGB officer Oleg Gordievsky, brings a unique authenticity to the podcast. His deep-seated fascination with espionage is evident in his highly acclaimed short spy film ""The Dry Cleaner,"" available on Apple TV and Amazon Prime. Currently developing feature film and television scripts inspired by the podcast's themes, Chris aims to create realistic and compelling spy dramas.  Joining him is Matt Fulton, a novelist and screenwriter who draws inspiration from masters of the spy genre like John Le Carré, Tom Clancy, and Graham Greene. Author of the “Active Measures” series of globe-trotting geopolitical thrillers, Matt brings his decades of extensive research and narrative prowess to the podcast, offering listeners a front-row seat to the thrilling world of covert operations.",Secrets & Spies,193,https://open.spotify.com/show/3hy0Pzx5XXoKownVar0n00
news & politics,Presente with Francisco Aviles Pino,"PRESENTE with Francisco Aviles Pino is an interview and narrative podcast showcasing California Latino stories with universal significance. Think of KQED’s The California Report and The Assignment with Audie Cornish but for CALO News. Each episode takes on an important ballot initiative, a major local elected seat, and all the major issues facing Latinos in California with a focus on Southern California  -- representation in media, criminal justice, housing , immigration, the economy, climate justice and much more. The show breaks down these topics into 30-minute episodes that are released occasionally on Tuesdays and promoted throughout the week. Format: Seasonal Interview and Narrative / Documentary Genre: Interview & Docu-narrative.Episode Length: 25-30minCALO News Swimlane: Talkshow & JournalismPRESENTE is written and produced by francisco aviles pino, writer and producer of the NPR - LAist Award-winning show IMPERFECT PARADISE and writer for The Nation, Vogue, The Intercept and more. ",CALO News ,1,https://open.spotify.com/show/266eSlL6zfQxf3uU2umX5t
news & politics,Hunter S. Thompson - Audio Biography,"Hunter S. Thompson: The Life and Legacy of Gonzo Journalism's Infamous Provocateur Introduction: Hunter Stockton Thompson (July 18, 1937 – February 20, 2005) was an American journalist and author who pioneered the genre of Gonzo journalism, a highly personal and often controversial style of reporting that blurred the lines between writer and subject, fact and fiction. Throughout his tumultuous career, Thompson's provocative writing, unconventional lifestyle, and scathing critiques of American politics and culture made him a counterculture icon and one of the most influential voices of his generation. Early Life and Education: Born in Louisville, Kentucky, to Jack Robert Thompson, an insurance agent, and Virginia Ray Davison, a librarian, Hunter S. Thompson grew up in a middle-class family. His early life was marked by rebelliousness and a disdain for authority, traits that would later define his writing and public persona. Thompson attended Louisville Male High School, where he was a member of the literary club and the Athenaeum Literary Association. Despite his intelligence and writing talent, Thompson's disruptive behavior led to his expulsion from high school in 1955. Following his expulsion, Thompson enlisted in the United States Air Force, where he served as a sports editor for the base newspaper at Eglin Air Force Base in Florida. During his time in the Air Force, Thompson honed his writing skills and developed a keen interest in journalism. After being honorably discharged in 1958, he began his career as a professional writer, working as a freelance journalist for various publications, including the New York Herald Tribune, The National Observer, and Rolling Stone magazine. Rise to Fame and Gonzo Journalism: In the 1960s, Thompson gained notoriety for his unconventional and often controversial writing style, which came to be known as Gonzo journalism. This approach, characterized by its highly subjective and often exaggerated first-person narrative, rejected the traditional tenets of objective reporting in favor of a more immersive and experiential form of storytelling. Thompson's writing was marked by his biting wit, scathing social commentary, and a willingness to blur the lines between fact and fiction in pursuit of a deeper truth. Thompson's breakthrough work, ""Hell's Angels: The Strange and Terrible Saga of the Outlaw Motorcycle Gangs"" (1967), was a prime example of his Gonzo style. The book, which chronicled Thompson's experiences living and riding with the notorious motorcycle gang, offered a gritty and unfiltered look at the counterculture movement of the 1960s. The success of ""Hell's Angels"" established Thompson as a major voice in American journalism and cemented his reputation as a fearless and uncompromising observer of American society. Political Writings and ""Fear and Loathing"": Throughout the late 1960s and early 1970s, Thompson became increasingly involved in political reporting, covering major events such as the 1968 Democratic National Convention and the 1972 presidential campaign. His most famous work from this period, ""Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream"" (1971), was a wild and hallucinatory tale of drug-fueled excess and social commentary that captured the zeitgeist of the era. In ""Fear and Loathing on the Campaign Trail '72,"" Thompson provided a scathing and often hilarious account of the 1972 presidential race between Richard Nixon and George McGovern. The book, which originally appeared as a series of articles in Rolling Stone, showcased Thompson's unique blend of political analysis, personal anecdotes, and biting satire, cementing his status as one of the most important and influential political writers of his generation. Later Years and Legacy: In the later years of his career, Thompson continued to write for various publications, including ESPN and Vanity Fair, and authored several more books, such as ""The Great Shark Hunt"" (1979), ""Generation of Swine"" (1988), and ""Kingdom of Fear"" (2003). Despite his declining health and struggles with substance abuse, Thompson remained an outspoken critic of American politics and culture, often using his platform to denounce corruption, injustice, and the erosion of civil liberties. On February 20, 2005, at the age of 67, Hunter S. Thompson died by suicide at his fortified compound in Woody Creek, Colorado. In accordance with his wishes, his ashes were fired from a cannon in a ceremony attended by friends, family, and celebrities, including Johnny Depp, Bill Murray, and Sean Penn. Thompson's legacy as a writer and cultural figure continues to inspire and influence generations of journalists, authors, and artists. His Gonzo style of journalism, characterized by its blend of fact and fiction, subjectivity and satire, has left an indelible mark on the world of reporting and storytelling. Moreover, his uncompromising spirit, iconoclastic wit, and commitment to speaking truth to power have made him an enduring symbol of counterculture rebellion and anti-establishment dissent. The impact of Hunter S. Thompson's work extends far beyond the realm of journalism. His writing has been adapted into films, such as ""Fear and Loathing in Las Vegas"" (1998) and ""The Rum Diary"" (2011), and has influenced countless writers, filmmakers, and artists across various media. Thompson's persona, marked by his trademark aviator sunglasses, cigarette holder, and wild, drug-fueled antics, has become a cultural icon, emblematic of a particular strain of American individualism and anti-authoritarianism. Despite the controversy that often surrounded his life and work, Hunter S. Thompson's contributions to American literature and journalism are undeniable. His unique voice, unflinching honesty, and ability to capture the essence of a particular moment in history have earned him a place among the most important and influential writers of the 20th century. In many ways, Thompson's life and work serve as a testament to the power of the written word to challenge social norms, expose injustice, and provoke change. His legacy reminds us of the importance of speaking truth to power, even in the face of opposition or personal risk, and the vital role that journalists and writers play in shaping our understanding of the world around us. As we continue to grapple with the complex social, political, and cultural issues of our time, the example set by Hunter S. Thompson remains as relevant and inspiring as ever. His commitment to truth-telling, his rejection of conformity, and his unwavering belief in the transformative power of language continue to serve as a beacon for those who seek to challenge the status quo and fight for a more just and equitable world. In the end, Hunter S. Thompson's life and work stand as a testament to the enduring power of the human spirit to resist oppression, speak truth to power, and bear witness to the beauty, chaos, and absurdity of the human experience. His legacy will continue to inspire and inform generations of writers, artists, and activists, reminding us of the importance of living life on our own terms and never surrendering our freedom, our integrity, or our voice. Thanks for listening. Remember to like and share wherever you get your podcasts.",Quiet.Please,1,https://open.spotify.com/show/7EdVfOC6fuQozAXo3jCf3i
news & politics,Just the Right Book with Roxanne Coady,"Just the Right Book is a podcast hosted by Roxanne Coady, owner of famous independent bookstore R.J. Julia Booksellers in Madison, CT, that will help you discover new and note-worthy books in all genres, give you unique insights into your favorite authors, and bring you up to date with what’s happening in the literary world.",Roxanne Coady,255,https://open.spotify.com/show/0DI91YNeFqDdf0O9HgAiQZ
news & politics,Duo,"Antonine Yaccarini reçoit un.e invité.e, issu.e d'horizons différents, apportant un éclairage original, afin de discuter d'une déclaration ayant fait l'actualité sur la scène politique.  Enregistré à Québec, Duo s'intéresse aux stratégies politiques en tout genre et vise à aller chercher des éclairages différents sur les enjeux actuels.",Antonine Yaccarini,9,https://open.spotify.com/show/5A0HKV6yknzWF0a2hzVtLe
news & politics,Up the Middle Road,"Up the Middle Road, produced by two friends from college, attempts to bridge the political/current events genre with the more idea-driven podcasts unbound to the latest news cycle. Integrating politics, business, and a little philosophy when needed, Up the Middle Road discusses some of the most pressing issues our society faces today while staying divorced from the frenetic daily and weekly news cycles. Join us for a little bit of everything as we have the sort of conversations you’d expect in your dorm room at 1am.",Steven & Will,4,https://open.spotify.com/show/1jB1cRJAcBAUtoIuzYGqGg
